time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-01 00:00:00+00:00,4.0,2.0,7,1
2025-03-02 00:00:00+00:00,4.0,2.0,2,1
2025-03-03 00:00:00+00:00,4.0,3.0,51,6
2025-03-04 00:00:00+00:00,5.0,3.0,20,2
2025-03-05 00:00:00+00:00,5.0,2.0,30,6
2025-03-06 00:00:00+00:00,1.0,1.0,34,6
2025-03-07 00:00:00+00:00,1.0,1.0,42,3
2025-03-08 00:00:00+00:00,3.0,3.0,5,3
2025-03-09 00:00:00+00:00,4.0,2.0,4,1
2025-03-10 00:00:00+00:00,4.0,2.0,17,2
2025-03-11 00:00:00+00:00,2.0,2.0,25,4
2025-03-12 00:00:00+00:00,5.0,2.0,18,5
2025-03-13 00:00:00+00:00,1.0,1.0,19,3
2025-03-14 00:00:00+00:00,,,55,9
